episode_id,timestamp,source,win_price,win_open_price,win_high_of_day,win_low_of_day,win_price_change_pct,macro_score_final,macro_score_bullish,macro_score_bearish,macro_score_neutral,macro_items_available,macro_confidence,micro_score,micro_trend,alignment_score,overall_confidence,vwap_value,vwap_upper_1sigma,vwap_lower_1sigma,vwap_upper_2sigma,vwap_lower_2sigma,vwap_position,pivot_pp,pivot_r1,pivot_r2,pivot_r3,pivot_s1,pivot_s2,pivot_s3,smc_direction,smc_bos_score,smc_equilibrium,smc_equilibrium_score,smc_fvg_score,volume_today,volume_avg,volume_variance_pct,volume_score,obv_score,sentiment_intraday,sentiment_momentum,sentiment_volatility,probability_up,probability_down,probability_neutral,recommended_approach,market_regime,market_condition,session_phase,candle_pattern_score,action,urgency,risk_level,entry_price,stop_loss,take_profit,risk_reward_ratio,setup_type,setup_quality,macro_bias,fundamental_bias,sentiment_bias,technical_bias,session_date,reward_cont_5m,reward_norm_5m,was_correct_5m,price_chg_pts_5m,mfe_5m,mae_5m,vol_5m,reward_cont_15m,reward_norm_15m,was_correct_15m,price_chg_pts_15m,mfe_15m,mae_15m,vol_15m,reward_cont_30m,reward_norm_30m,was_correct_30m,price_chg_pts_30m,mfe_30m,mae_30m,vol_30m,reward_cont_60m,reward_norm_60m,was_correct_60m,price_chg_pts_60m,mfe_60m,mae_60m,vol_60m,reward_cont_120m,reward_norm_120m,was_correct_120m,price_chg_pts_120m,mfe_120m,mae_120m,vol_120m,corr_grp_ACOES_BRASIL_score,corr_grp_BLUE_CHIPS_score,corr_grp_COMMODITIES_score,corr_grp_CRIPTO_score,corr_grp_CRIPTOMOEDAS_score,corr_grp_CURVA_JUROS_score,corr_grp_DOLAR_CAMBIO_score,corr_grp_EMERGENTES_score,corr_grp_ETFS_score,corr_grp_FLUXO_MICROESTRUTURA_score,corr_grp_FOREX_score,corr_grp_INDICADORES_TECNICOS_score,corr_grp_INDICES_BRASIL_score,corr_grp_INDICES_GLOBAIS_score,corr_grp_JUROS_score,corr_grp_JUROS_RENDA_FIXA_score,corr_grp_PETROLEO_ENERGIA_score,corr_grp_RISCO_PAIS_score,corr_grp_VOLATILIDADE_score,corr_grp_ACOES_BRASIL_chg,corr_grp_BLUE_CHIPS_chg,corr_grp_COMMODITIES_chg,corr_grp_CRIPTOMOEDAS_chg,corr_grp_CURVA_JUROS_chg,corr_grp_DOLAR_CAMBIO_chg,corr_grp_EMERGENTES_chg,corr_grp_ETFS_chg,corr_grp_FOREX_chg,corr_grp_INDICES_BRASIL_chg,corr_grp_INDICES_GLOBAIS_chg,corr_grp_JUROS_chg,corr_grp_JUROS_RENDA_FIXA_chg,corr_grp_PETROLEO_ENERGIA_chg,corr_grp_RISCO_PAIS_chg,corr_grp_VOLATILIDADE_chg,corr_grp_ACOES_BRASIL_wgt,corr_grp_BLUE_CHIPS_wgt,corr_grp_COMMODITIES_wgt,corr_grp_CRIPTO_wgt,corr_grp_CRIPTOMOEDAS_wgt,corr_grp_CURVA_JUROS_wgt,corr_grp_DOLAR_CAMBIO_wgt,corr_grp_EMERGENTES_wgt,corr_grp_ETFS_wgt,corr_grp_FLUXO_MICROESTRUTURA_wgt,corr_grp_FOREX_wgt,corr_grp_INDICADORES_TECNICOS_wgt,corr_grp_INDICES_BRASIL_wgt,corr_grp_INDICES_GLOBAIS_wgt,corr_grp_JUROS_wgt,corr_grp_JUROS_RENDA_FIXA_wgt,corr_grp_PETROLEO_ENERGIA_wgt,corr_grp_RISCO_PAIS_wgt,corr_grp_VOLATILIDADE_wgt,sym_BBAS3_score,sym_BOVA11_score,sym_DI1F27_score,sym_DI1_N_score,sym_DOL_N_score,sym_HSI_score,sym_IVVB11_score,sym_PETR4_score,sym_PRIO3_score,sym_VALE3_score,sym_WDO_N_score,sym_WIN_N_score,sym_WSP_N_score,sym_BBAS3_chg,sym_BOVA11_chg,sym_DI1F27_chg,sym_DI1_N_chg,sym_DOL_N_chg,sym_IVVB11_chg,sym_PETR4_chg,sym_PRIO3_chg,sym_VALE3_chg,sym_WDO_N_chg,sym_WSP_N_chg,ind_ADX_14_val,ind_EMA_9_val,ind_RSI_14_val,ind_ADX_14_score,ind_BB_POSITION_score,ind_EMA_9_score,ind_RSI_14_score,price_vs_vwap_pct,price_vs_pivot_pct,range_intraday,price_in_range_pct,hora_decimal,minutos_desde_abertura,dia_semana,mercado_us_aberto
c01b471b-0b34-4237-a639-16f715cd5171,2026-02-11 10:14:30.283436,MICRO_AGENT,187910,187000,,,,19,,,,,0.5095904095904096,-3,REVERSÃO,,,188114.99,188336.13,187893.85,188557.28,187672.7,AT_VWAP,186375,187290,188265,189180,185400,184485,183510,ALTA,2,PREMIUM,-3,0,,,,0,-1,,,,,,,,,,,0,HOLD,,,,,,,,,BULLISH,,,,2026-02-11,-110.0,-0.55,0.0,110.0,,,,-340.0,-1.0,0.0,340.0,,,,-780.0,-1.0,0.0,780.0,,,,-1440.0,-1.0,0.0,1440.0,,,,-795.0,-1.0,0.0,895.0,,,,0.0,,0.25,,-0.8,0.8333333333333334,-1.0,-0.3333333333333333,,0.2,0.3333333333333333,0.0,0.75,-0.75,,0.3333333333333333,-0.3333333333333333,0.25,0.0,0.14625866411128652,,0.04761776984731451,-0.4881154876497676,-0.2835199007072896,0.10101056466782454,-0.030921459492888066,,0.23630253153169176,0.6703400408058053,-0.13693013803859028,,-0.09823182711198428,-0.010037790617391323,-0.013092432573972244,,0.0,,3.0,,-4.0,5.0,-2.0,-1.0,,1.0,4.0,0.0,15.0,-3.0,,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-0.12024048096192384,-0.10314315183757668,-0.4107542942494399,-0.19646365422396855,0.09619084263178146,-0.022166395744052016,-0.13206550449022716,0.46296296296296297,0.033848584000902626,0.10583028670386761,-0.0035855145213338113,15.29,-0.12,43.1,0,0,0,0,-0.10897058230180949,0.8236083165660631,,50.0,10.233333333333333,74,2,0
7c9c632c-8f22-456f-92ae-9f9c1541beb9,2026-02-11 10:16:34.004807,MICRO_AGENT,187915,187000,,,,25,,,,,0.5563436563436563,-2,REVERSÃO,,,188111.69,188330.9,187892.48,188550.11,187673.27,AT_VWAP,186375,187290,188265,189180,185400,184485,183510,ALTA,2,PREMIUM,-3,-1,,,,0,0,,,,,,,,,,,0,HOLD,,,,,,,,,BULLISH,,,,2026-02-11,-340.0,-1.0,0.0,340.0,,,,-540.0,-1.0,0.0,540.0,,,,-745.0,-1.0,0.0,745.0,,,,-1530.0,-1.0,0.0,1530.0,,,,-775.0,-1.0,0.0,875.0,,,,0.0625,,0.3333333333333333,,-0.8,0.8333333333333334,-1.0,0.0,,0.2,0.3333333333333333,0.125,0.75,-0.25,,0.3333333333333333,-0.3333333333333333,0.25,0.0,0.11728470387018677,,0.05430051058674082,-0.6094136859926814,-0.2620795467014762,0.06734099340912267,0.0,,0.23630253153169176,0.6421006472731939,-0.11426106889331576,,-0.07858546168958742,-0.07870227339138071,-0.013092432573972244,,1.0,,4.0,,-4.0,5.0,-2.0,0.0,,1.0,4.0,1.0,15.0,-1.0,,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,-0.16032064128256512,-0.09228597795993702,-0.37341299477221807,-0.15717092337917485,0.057714505579068875,-0.027092261464952465,-0.13206550449022716,0.3279320987654321,0.12411147466997631,0.07696748123917645,0.014342058085335245,23.13,-0.09,43.22,0,0,0,0,-0.10456022164279227,0.8262910798122065,,50.0,10.266666666666667,76,2,0
e8fd5b26-720b-429b-bbd4-3349b481f9fb,2026-02-11 10:18:37.751344,MICRO_AGENT,188045,187000,,,,24,,,,,0.5461538461538461,-1,REVERSÃO,,,188109.68,188326.84,187892.52,188544.0,187675.37,AT_VWAP,186375,187290,188265,189180,185400,184485,183510,ALTA,2,PREMIUM,-3,-1,,,,0,-1,,,,,,,,,,,1,HOLD,,,,,,,,,BULLISH,,,,2026-02-11,-230.0,-1.0,0.0,230.0,,,,-320.0,-1.0,0.0,320.0,,,,-790.0,-1.0,0.0,790.0,,,,-1435.0,-1.0,0.0,1435.0,,,,-580.0,-1.0,0.0,680.0,,,,-0.0625,,0.25,,-0.8,0.8333333333333334,-1.0,0.0,,0.2,0.3333333333333333,0.125,0.75,0.25,,0.3333333333333333,-0.3333333333333333,0.25,0.0,0.08800409484588363,,0.033001911301824456,-0.5384122508826967,-0.2634311720309349,0.1394915289498344,0.0,,0.23630253153169176,0.7186010105796333,-0.08813496474096873,,-0.07858546168958742,-0.09561807103441906,-0.013092432573972244,,-1.0,,3.0,,-4.0,5.0,-2.0,0.0,,1.0,4.0,1.0,15.0,1.0,,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,-0.24048096192384769,-0.027142934694099126,-0.37341299477221807,-0.15717092337917485,0.1250480954213159,0.03694399290675336,-0.10565240359218173,0.2700617283950617,0.02256572266726842,0.1539349624783529,0.02868411617067049,23.91,-0.04,46.94,0,0,0,0,-0.03438419543321376,0.8960429242119382,,50.0,10.3,78,2,0
24f129e7-c86b-4108-90d3-77f32fedcbb9,2026-02-11 10:20:42.628728,MICRO_AGENT,188020,187000,,,,25,,,,,0.5615384615384615,-2,REVERSÃO,,,188109.83,188323.73,187895.92,188537.64,187682.02,AT_VWAP,186375,187290,188265,189180,185400,184485,183510,ALTA,2,PREMIUM,-3,-1,,,,0,0,,,,,,,,,,,0,HOLD,,,,,,,,,BULLISH,,,,2026-02-11,-600.0,-1.0,0.0,600.0,,,,-440.0,-1.0,0.0,440.0,,,,-755.0,-1.0,0.0,755.0,,,,-1385.0,-1.0,0.0,1385.0,,,,-560.0,-1.0,0.0,660.0,,,,-0.0625,,0.3333333333333333,,-0.8,0.8333333333333334,-1.0,0.0,,0.2,0.3333333333333333,0.0,0.75,0.5,,0.6666666666666666,-0.3333333333333333,0.0,0.0,0.2005532770182709,,0.06604572625963777,-0.4458068303552115,-0.28622315136620696,0.0913914804046464,0.0,,0.23630253153169176,0.7364233553093669,0.041143960165376976,,-0.10844560594370561,-0.1396399058644948,0.0,,-1.0,,4.0,,-4.0,5.0,-2.0,0.0,,1.0,4.0,0.0,15.0,2.0,,2.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,-0.32064128256513025,-0.03257152163291895,-0.4107542942494399,-0.19646365422396855,0.07695267410542517,0.051721590069454704,-0.23771790808240886,0.2700617283950617,-0.01128286133363421,0.10583028670386761,0.07171029042667623,23.13,-0.05,48.09,0,0,0,0,-0.04775401689533566,0.8826291079812207,,50.0,10.333333333333334,80,2,0
47cf87b6-4ad0-4cf9-9dea-d2bc4e76e5c9,2026-02-11 10:22:46.214095,MICRO_AGENT,188255,187000,,,,29,,,,,0.5875124875124875,-2,REVERSÃO,,,188111.73,188323.33,187900.12,188534.94,187688.51,AT_VWAP,186375,187290,188265,189180,185400,184485,183510,ALTA,2,PREMIUM,-3,-1,,,,0,-1,,,,,,,,,,,0,HOLD,,,,,,,,,BULLISH,,,,2026-02-11,-135.0,-0.675,0.0,135.0,,,,-160.0,-0.8,0.0,160.0,,,,-360.0,-1.0,0.0,360.0,,,,-1145.0,-1.0,0.0,1145.0,,,,-395.0,-1.0,0.0,495.0,,,,0.0625,,0.4166666666666667,,-0.8,0.8333333333333334,-1.0,-0.3333333333333333,,0.2,0.3333333333333333,0.125,0.85,0.25,,0.6666666666666666,-0.3333333333333333,0.0,0.0,0.3234414717497528,,0.11395575763896088,-0.339799964797785,-0.28622315136620696,0.1106314998227216,-0.264750378214826,,0.23630253153169176,0.7724654964928299,0.009617261724923803,,-0.10844560594370561,-0.03139388397508918,0.0,,1.0,,5.0,,-4.0,5.0,-2.0,-1.0,,1.0,4.0,1.0,17.0,1.0,,2.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,-0.16032064128256512,0.0868573910211172,-0.4107542942494399,-0.19646365422396855,0.09619084263178146,0.08866558297620807,-0.13206550449022716,0.30864197530864196,0.07898002933543946,0.12507215701366173,0.05019720329867336,17.53,0.05,54.24,0,0,0,0,0.07616218297497424,1.0087189805499666,,50.0,10.366666666666667,82,2,0
a2eff543-4e80-411d-844f-37399cef2b38,2026-02-11 10:24:35.251477,MICRO_AGENT,188275,187000,,,,35,,,,,0.6273612463485881,-2,CONSOLIDAÇÃO,,,188114.27,188324.23,187904.31,188534.2,187694.34,AT_VWAP,186375,187290,188265,189180,185400,184485,183510,ALTA,2,PREMIUM,-3,0,,,,0,-1,,,,,,,,,,,0,HOLD,,,,,,,,,BULLISH,,,,2026-02-11,-25.0,-0.125,0.0,-25.0,,,,-5.0,-0.025,0.0,5.0,,,,-420.0,-1.0,0.0,420.0,,,,-1155.0,-1.0,0.0,1155.0,,,,-290.0,-1.0,0.0,390.0,,,,0.25,,0.5,,-0.8,0.8333333333333334,-1.0,-0.3333333333333333,,0.2,0.5,0.125,0.85,0.25,,0.6666666666666666,-0.3333333333333333,0.0,0.0,0.40410297848274024,,0.14467936263016146,-0.3850246879027547,-0.2848715260367483,0.08177054524974933,-0.264750378214826,,0.24699442975201044,0.8219077602409295,-0.011884580747256283,,-0.10844560594370561,-0.022897872921918073,0.0,,4.0,,6.0,,-4.0,5.0,-2.0,-1.0,,1.0,6.0,1.0,17.0,1.0,,2.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,-0.32064128256513025,0.0434286955105586,-0.4107542942494399,-0.19646365422396855,0.07695267410542517,0.049258657209004485,-0.13206550449022716,0.4243827160493827,0.01128286133363421,0.0865884163940735,0.02509860164933668,11.73,0.06,54.71,-1,0,0,0,0.08544274711323627,1.0194500335345407,,50.0,10.4,84,2,0
75a2293f-278d-4153-b7cc-a8812b954a19,2026-02-11 10:26:38.502520,MICRO_AGENT,188620,187000,,,,39,,,,,0.6577409931840311,-3,REVERSÃO,,,188127.44,188345.62,187909.25,188563.8,187691.07,ABOVE_2S,186375,187290,188265,189180,185400,184485,183510,ALTA,2,PREMIUM,-3,1,,,,0,-1,,,,,,,,,,,0,HOLD,,,,,,,,,BULLISH,,,,2026-02-11,-165.0,-0.825,0.0,-165.0,,,,-200.0,-1.0,0.0,-200.0,,,,-165.0,-0.825,0.0,165.0,,,,-790.0,-1.0,0.0,790.0,,,,0.0,0.0,1.0,40.0,,,,0.5625,,0.5,,-0.8,0.8333333333333334,-1.0,-0.3333333333333333,,0.2,0.5,0.0,0.85,0.25,,0.6666666666666666,-0.3333333333333333,0.0,0.0,0.5505784959256583,,0.20810371118058948,-0.44974418449701914,-0.2691606069479816,0.09620102253623547,-0.264750378214826,,0.24699442975201044,0.9509092043947923,-0.023350322595340506,,-0.06915287509891191,0.1239283958810678,0.0,,9.0,,6.0,,-4.0,5.0,-2.0,-1.0,,1.0,6.0,0.0,17.0,1.0,,2.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,-0.20040080160320642,0.31485804245154986,-0.4107542942494399,-0.11787819253438114,0.08657175836860331,0.05911038865080538,-0.02641310089804543,0.5787037037037037,0.07898002933543946,0.10583028670386761,0.035855145213338116,17.28,0.19,65.14,0,0,0,0,0.26182251775711063,1.204560697518444,,50.0,10.433333333333334,86,2,0
a8b0d31f-a4f2-4c9f-88a5-596b1dfe97dc,2026-02-11 10:28:42.032181,MICRO_AGENT,188390,187000,,,,32,,,,,0.6141700404858299,-2,REVERSÃO,,,188132.09,188349.48,187914.7,188566.87,187697.31,ABOVE_1S,186375,187290,188265,189180,185400,184485,183510,ALTA,2,PREMIUM,-3,1,,,,0,0,,,,,,,,,,,-1,HOLD,,,,,,,,,BULLISH,,,,2026-02-11,-25.0,-0.125,0.0,-25.0,,,,-300.0,-1.0,0.0,300.0,,,,-335.0,-1.0,0.0,335.0,,,,-1170.0,-1.0,0.0,1170.0,,,,-225.0,-1.0,0.0,325.0,,,,0.375,,0.3333333333333333,,-0.8,0.8333333333333334,-1.0,-0.3333333333333333,,0.2,0.5,0.0,0.85,0.25,,0.0,-0.3333333333333333,0.0,0.0,0.5029321707912272,,0.1837897958577605,-0.5172273170098184,-0.27701606649236493,0.09620102253623547,-0.264750378214826,,0.24699442975201044,0.8742966009446228,-0.027600390388546243,,-0.07547692030602006,0.05288958729332662,0.0,,6.0,,4.0,,-4.0,5.0,-2.0,-1.0,,1.0,6.0,0.0,17.0,1.0,,0.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,-0.32064128256513025,0.1302860865316758,-0.4107542942494399,-0.15717092337917485,0.08657175836860331,0.03201812718585292,-0.05282620179609086,0.48225308641975306,0.05641430666817105,0.10583028670386761,0.05019720329867336,17.28,0.09,61.03,0,0,0,0,0.13708985000910984,1.0811535881958416,,50.0,10.466666666666667,88,2,0
2b25bd86-dfb2-45a8-a0dd-6e170e993a48,2026-02-11 10:30:45.576114,MICRO_AGENT,188250,187000,,,,32,,,,,0.6153846153846154,-4,CONSOLIDAÇÃO,,,188141.51,188362.68,187920.34,188583.85,187699.18,AT_VWAP,186375,187290,188265,189180,185400,184485,183510,ALTA,2,PREMIUM,-3,0,,,,0,0,,,,,,,,,,,-2,HOLD,,,,,,,,,BULLISH,,,,2026-02-11,-210.0,-1.0,0.0,210.0,,,,-410.0,-1.0,0.0,410.0,,,,-580.0,-1.0,0.0,580.0,,,,-1235.0,-1.0,0.0,1235.0,,,,-420.0,-1.0,0.0,520.0,,,,0.1875,,0.25,,0.0,0.5,-1.0,0.0,,0.2,0.3333333333333333,0.0,0.9,0.75,,0.0,-0.3333333333333333,0.0,0.0,0.4071215824111793,,0.05145175613801459,-0.08088177135393967,-0.1850737498533987,0.37999084622991497,-0.23382891872193792,,0.22772482604820163,0.7777257756057887,0.21228728817700523,,-0.1618743044060656,0.048833871954815034,0.0,0.0,3.0,,3.0,,0.0,3.0,-2.0,0.0,,1.0,4.0,0.0,18.0,3.0,,0.0,-1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,-0.36072144288577157,0.05971445632701808,-0.29873039581777444,0.07858546168958742,0.3751442862639477,0.3989951233929363,-0.02641310089804543,0.44367283950617287,-0.1128286133363421,0.38483740619588225,0.1828612405880244,1.66,,55.81,-1,0,0,0,0.057664042347693865,1.0060362173038229,,50.0,10.5,90,2,1
c2c776ad-d0e3-4a09-bbeb-4f08f4786918,2026-02-11 10:32:52.331824,MICRO_AGENT,188455,187000,,,,42,,,,,0.6842307692307692,-1,CONSOLIDAÇÃO,,,188149.64,188371.43,187927.86,188593.22,187706.07,ABOVE_1S,186375,187290,188265,189180,185400,184485,183510,ALTA,2,PREMIUM,-3,1,,,,0,0,,,,,,,,,,,1,HOLD,,,,,,,,,BULLISH,,,,2026-02-11,-40.0,-0.2,0.0,-40.0,,,,-380.0,-1.0,0.0,380.0,,,,-510.0,-1.0,0.0,510.0,,,,-975.0,-1.0,0.0,975.0,,,,-235.0,-1.0,0.0,335.0,,,,0.375,,0.5,,0.4,0.6666666666666666,-1.0,-0.3333333333333333,,0.4,0.3333333333333333,0.0,0.95,0.75,,0.0,0.3333333333333333,-0.25,-1.0,0.4680397146240632,,0.13156598042051995,0.28365312190387937,-0.2228022489795595,0.27898120700794987,-0.264750378214826,,0.22772482604820163,0.8407659323595963,0.27369327429524015,,-0.2037245368539436,0.23661471348513288,0.1021209740769835,5.555555555555555,6.0,,6.0,,2.0,4.0,-2.0,-1.0,,2.0,4.0,0.0,19.0,3.0,,0.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-0.08016032064128256,0.1954291297975137,-0.37341299477221807,0.03929273084479371,0.2693343593689881,0.3620511304861829,0.10565240359218173,0.6944444444444444,-0.01128286133363421,0.28862805464691166,0.2940121907493725,1.66,0.09,61.0,-1,0,0,0,0.16229635092577693,1.1160295103957076,,50.0,10.533333333333333,92,2,1
646a3fcb-5503-43f4-b867-dfe17391ffc9,2026-02-11 10:34:55.826223,MICRO_AGENT,188365,187000,,,,43,,,,,0.6958130477117819,-1,CONSOLIDAÇÃO,,,188151.35,188370.65,187932.05,188589.95,187712.75,AT_VWAP,186375,187290,188265,189180,185400,184485,183510,ALTA,2,PREMIUM,-3,1,,,,-1,0,,,,,,,,,,,1,HOLD,,,,,,,,,BULLISH,,,,2026-02-11,-85.0,-0.425,0.0,-85.0,,,,-410.0,-1.0,0.0,410.0,,,,-835.0,-1.0,0.0,835.0,,,,-1205.0,-1.0,0.0,1205.0,,,,-230.0,-1.0,0.0,330.0,,,,0.4375,,0.3333333333333333,,0.8,0.8333333333333334,-1.0,0.0,,0.2,0.3333333333333333,-0.125,0.95,0.75,,0.3333333333333333,-0.3333333333333333,-0.25,0.0,0.46100829558087236,,0.1143319447094079,0.4101433191560382,-0.22930608319448414,0.3463212749712131,-0.20290745922904987,,0.22772482604820163,0.830553229198727,0.3737465537509335,,-0.22337090227634046,0.1239283958810678,0.1021209740769835,0.0,7.0,,4.0,,4.0,5.0,-2.0,0.0,,1.0,4.0,-1.0,19.0,3.0,,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-0.08016032064128256,0.13571467347049562,-0.37341299477221807,0.0,0.3366679492112351,0.4876607063691444,0.0,0.5787037037037037,-0.07898002933543946,0.3559746007311911,0.35855145213338113,1.66,0.05,58.61,-1,0,0,0,0.11355220145908823,1.067739771965124,,50.0,10.566666666666666,94,2,1
391a55e5-6cf4-41a9-9e02-b68da28a5b20,2026-02-11 10:36:59.347145,MICRO_AGENT,188460,187000,,,,48,,,,,0.7292307692307692,-3,CONSOLIDAÇÃO,,,188155.73,188374.94,187936.52,188594.15,187717.31,ABOVE_1S,186375,187290,188265,189180,185400,184485,183510,ALTA,2,PREMIUM,-3,1,,,,0,-1,,,,,,,,,,,0,HOLD,,,,,,,,,BULLISH,,,,2026-02-11,-40.0,-0.2,0.0,-40.0,,,,-155.0,-0.775,0.0,155.0,,,,-810.0,-1.0,0.0,810.0,,,,-1290.0,-1.0,0.0,1290.0,,,,-10.0,-0.05,0.0,110.0,,,,0.375,,0.5,,0.4,0.8333333333333334,-1.0,0.0,,0.4,0.3333333333333333,0.0,0.95,0.75,,0.6666666666666666,0.3333333333333333,0.0,0.0,0.44063661077447186,,0.13922257022907364,0.274656314372765,-0.2613051474035982,0.288600291271128,-0.23382891872193792,,0.23970421218021717,0.8597128827298156,0.3624706366075155,,-0.26266363312113417,0.1824917025404301,-0.2354173079604621,0.0,6.0,,6.0,,2.0,5.0,-2.0,0.0,,2.0,4.0,0.0,19.0,3.0,,2.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-0.04008016032064128,0.18457195591987405,-0.4107542942494399,-0.07858546168958742,0.2885725278953444,0.47534604206689324,0.05282620179609086,0.6751543209876543,-0.07898002933543946,0.28862805464691166,0.33703836500537826,0.96,0.08,66.74,-1,0,0,0,0.16171179054711196,1.118712273641851,,50.0,10.6,96,2,1
505ce279-b729-48ad-8ec8-e5b116a5674e,2026-02-11 10:39:03.023001,MICRO_AGENT,188415,187000,,,,50,,,,,0.7442307692307693,-1,CONSOLIDAÇÃO,,,188159.59,188378.74,187940.44,188597.89,187721.29,ABOVE_1S,186375,187290,188265,189180,185400,184485,183510,ALTA,2,PREMIUM,-3,1,,,,0,0,,,,,,,,,,,1,HOLD,,,,,,,,,BULLISH,,,,2026-02-11,-275.0,-1.0,0.0,275.0,,,,-280.0,-1.0,0.0,280.0,,,,-915.0,-1.0,0.0,915.0,,,,-1125.0,-1.0,0.0,1125.0,,,,-135.0,-0.675,0.0,235.0,,,,0.5,,0.5833333333333334,,0.4,0.8333333333333334,-1.0,-0.3333333333333333,,0.4,0.3333333333333333,0.0,0.95,0.75,,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5093955247133584,,0.17971839705192458,0.3118289400307694,-0.23851316806832618,0.31265262915837067,-0.264750378214826,,0.23970421218021717,0.9185415997053046,0.34345967182980247,,-0.24301726769873733,0.22612895699435795,-0.31659038991909,0.0,8.0,,7.0,,2.0,5.0,-2.0,-1.0,,2.0,4.0,0.0,19.0,3.0,,2.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-0.20040080160320642,0.18457195591987405,-0.37341299477221807,-0.03929273084479371,0.2885725278953444,0.4876607063691444,0.13206550449022716,0.6365740740740741,-0.01128286133363421,0.33673273042139695,0.32269630692004303,0.96,0.06,66.04,-1,0,0,0,0.1357411546230535,1.0945674044265594,,50.0,10.65,99,2,1
5fa30c8c-2706-4e12-a819-819bc7f17c4c,2026-02-11 10:41:06.796325,MICRO_AGENT,188280,187000,,,,44,,,,,0.6992307692307692,-2,CONSOLIDAÇÃO,,,188161.55,188378.51,187944.6,188595.47,187727.64,AT_VWAP,186375,187290,188265,189180,185400,184485,183510,ALTA,2,PREMIUM,-3,0,,,,0,0,,,,,,,,,,,0,HOLD,,,,,,,,,BULLISH,,,,2026-02-11,-380.0,-1.0,0.0,380.0,,,,-505.0,-1.0,0.0,505.0,,,,-925.0,-1.0,0.0,925.0,,,,-1325.0,-1.0,0.0,1325.0,,,,-475.0,-1.0,0.0,575.0,,,,0.375,,0.4166666666666667,,0.4,0.8333333333333334,-1.0,0.0,,0.2,0.3333333333333333,0.0,0.95,0.75,,0.6666666666666666,-0.3333333333333333,0.0,0.0,0.4847714143218545,,0.1399722886344245,0.0820540573764566,-0.24636862761270956,0.2212620741995837,-0.23382891872193792,,0.23970421218021717,0.850487415302355,0.24052462061448684,,-0.2582228597160379,0.03329110792369245,-0.25112822704922877,0.0,6.0,,5.0,,2.0,5.0,-2.0,0.0,,1.0,4.0,0.0,19.0,3.0,,2.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,-0.36072144288577157,0.11942891265403616,-0.37341299477221807,-0.07858546168958742,0.20200076952674106,0.3940692576720359,-0.05282620179609086,0.5594135802469136,0.0,0.2405233788724264,0.27249910362136964,3.24,,59.08,-1,0,0,0,0.06295122462586626,1.0221327967806841,,50.0,10.683333333333334,101,2,1
